,Children,Age,Income,Churn,Tenure,Bandwidth_GB_Year
558,3,83,10818.08,1,8.874920206,1043.790368
559,0,88,33165.9,0,6.013261132,851.1414085
560,1,68,25819.56,1,9.306233406,1762.075547
561,0,38,21806.2,1,4.902104964,1350.716866
562,3,23,28082.45,1,1.894776657,1052.042079
563,3,55,69662.99,0,5.204111135,1159.678094
564,1,43,54674.22,0,1.375013189,338.2592054
565,4,61,16706.02,0,1.387575524,851.811469
566,0,38,31980.81,0,2.685677496,669.0040793
567,4,28,41955.27,0,5.511437756,910.210446
568,0,84,57107.43,1,16.58244758,1981.954133
569,0,22,6769.7,1,14.17620441,1695.851887
570,1,34,65191.79,0,10.81527088,1305.953642
571,0,28,35947.74,0,20.01892414,1950.886897
572,6,83,23022.97,1,6.956508263,1631.872719
573,0,86,33529.19,1,8.274610767,954.6181316
574,3,79,73378.99,1,6.786723844,957.753476
575,1,56,3504.7,1,3.605888824,1057.571757
576,0,47,20125.41,0,10.19243185,1277.521575
577,1,84,25807.14,0,3.998433243,327.6622533
578,8,35,21801.03,0,4.964368923,1193.589255
579,4,26,15518.51,0,5.884557067,1252.155771
580,0,41,10299.94,0,1.084656113,261.1185652
581,2,50,30944.95,1,7.21126107,879.6579171
582,1,34,80906.28,0,2.140387928,1080.597617
583,1,22,39281.35,0,7.931439645,1262.007891
584,0,55,14536.31,0,14.08939653,1713.178075
585,6,80,43044.31,0,9.232644617,1264.760574
586,1,85,19373.31,1,6.951491551,1356.299478
587,0,58,46426.0,0,3.137169138,386.0863102
588,4,37,24903.99,1,11.85998919,1299.066214
589,3,71,82554.24,0,3.113737885,278.5411418
590,0,63,48163.8,0,4.985175451,1014.311651
591,0,47,25331.3,1,11.41238102,1511.115195
592,2,80,25898.52,1,15.37990405,1795.270512
593,3,26,2374.22,0,3.775528995,551.1855922
594,3,28,88915.15,1,5.30268427,1051.833922
595,4,38,21168.49,1,2.843930975,567.3663629
596,2,79,74026.91,1,13.70230727,1614.036609
597,2,48,21064.75,0,4.768869377,771.6292755
598,2,80,42659.99,0,14.57312339,1329.158978
599,4,66,15253.93,0,17.28022598,1929.06738
600,9,26,29353.41,0,16.1217624,1845.830672
601,1,56,35089.38,1,2.437089876,909.6827162
602,4,69,75443.13,0,5.822867455,1084.807286
603,0,73,55081.63,0,16.18199957,1602.254193
604,0,55,16581.74,0,14.46037646,1435.057667
605,2,32,29361.24,1,1.504124801,729.7054333
606,1,71,26164.5,0,7.737353244,1290.274294
607,2,26,60231.84,1,4.109952242,1200.010955
608,2,71,20191.76,1,2.566196093,774.8506663
609,0,51,44316.41,1,4.440328327,1178.437008
610,1,89,51090.87,1,12.3848312,1321.193696
611,0,58,58324.01,1,6.396338897,821.4684599
612,2,46,48137.75,0,10.03212915,986.2673645
613,1,19,19639.83,0,2.62036784,587.538153
614,1,18,27259.78,1,3.795086086,1517.166558
615,1,78,86897.5,0,3.149071183,520.606284
616,0,51,27537.94,1,3.484000437,1138.169594
617,0,65,8690.46,1,5.770302149,829.9759818
618,1,37,29823.06,0,2.981008475,477.2500925
619,0,38,28790.03,0,9.14991493,944.3304649
620,1,84,63725.44,1,11.38939562,1499.600891
621,1,43,14900.46,1,1.445148407,524.9630078
622,2,34,37552.96,0,6.143856241,1035.02733
623,2,48,163086.24,0,5.981775914,1281.923094
624,1,56,15621.76,1,2.08299524,951.3512058
625,0,53,12782.07,1,7.110141173,894.626194
626,2,55,14331.34,1,3.041138012,1045.360604
627,4,35,25934.55,0,15.37394197,1829.923575
628,0,18,37860.79,0,3.905351198,838.8374504
629,0,38,99007.42,0,3.838043219,688.2231899
630,1,55,49915.86,1,5.141923371,927.5974127
631,2,81,11455.64,1,19.17821675,2031.266556
632,0,55,22322.51,0,12.36979696,1241.892931
633,0,64,67019.55,0,14.28414317,1662.516242
634,0,80,61436.18,1,3.769989038,857.6130334
635,1,36,83705.06,1,9.126959742,1640.244176
636,6,42,58187.53,0,2.684151079,991.424632
637,4,44,36699.84,1,24.39432985,2895.881802
638,2,24,26942.28,1,4.676474348,1396.347808
639,1,39,15638.87,1,4.065555679,640.3809858
640,3,68,49252.56,1,19.95372925,2072.694492
641,1,83,8497.8,1,4.241019424,1001.860025
642,2,56,56574.39,0,14.02310297,1669.613093
643,4,47,58297.91,0,1.042140757,878.627791
644,2,59,24940.07,1,4.483251529,558.9953054
645,1,28,18410.16,1,2.768037617,570.1301629
646,1,81,85742.06,0,6.357562637,1178.057753
647,2,69,100626.29,1,7.748370205,1219.21915
648,1,77,20485.31,0,6.90648504,1000.051774
649,1,26,24166.24,0,11.80191083,1233.889856
650,1,47,60415.32,1,20.75499393,2245.476461
651,2,50,40667.47,0,10.57261422,1243.478237
652,1,46,29876.17,1,5.260136013,1502.677072
653,3,40,22790.72,1,28.38835566,3249.417944
654,5,52,67828.98,1,2.451160296,764.893446
655,1,68,94520.02,0,7.243986575,708.0622854
656,4,82,172884.11,0,1.876407503,1075.001724
657,1,83,45301.07,0,7.29973843,847.7321161
658,0,21,13673.66,1,11.24483017,1967.957184
659,0,43,33731.69,0,6.735352382,1066.193338
660,1,65,47738.37,1,5.991017375,961.1315871
661,3,82,26633.0,0,16.67574291,1639.197703
662,0,48,70806.33,0,10.28281832,1200.853937
663,4,79,73566.21,1,19.21689293,2562.992759
664,1,33,50601.07,1,11.34954445,1766.503802
665,2,37,111380.52,0,1.846161288,333.3304389
666,1,35,30774.73,0,14.86270396,1561.128541
667,0,59,12428.24,0,2.216583602,323.972804
668,1,44,43677.48,0,16.53708435,1643.91894
669,3,74,50806.21,0,3.7013893,406.5230396
670,4,31,32796.83,1,5.261502169,932.1606254
671,1,60,43636.68,1,7.279044337,906.7867988
672,3,18,44349.71,0,13.80323806,1737.354579
673,2,84,37376.03,1,15.92219451,1986.939234
674,4,68,60317.8,1,3.525858481,532.0660282
675,2,86,72436.33,1,9.85591776,1014.45747
676,0,73,54937.5,0,9.75910234,871.2907856
677,3,46,4739.77,0,5.506476096,794.8748353
678,1,19,48037.69,0,6.999864982,949.785575
679,0,27,37415.85,0,19.50833872,1751.748167
680,1,76,114609.0,0,7.320050181,954.4058631
681,1,56,90059.86,1,8.886453729,1390.292533
682,2,42,25670.71,0,17.80378998,2283.692222
683,0,76,19288.27,0,7.847288476,625.2785223
684,7,42,39087.76,0,10.8040205,2129.856605
685,0,32,169580.73,1,7.798523158,1307.965782
686,1,27,16593.59,0,9.586248224,1554.416773
687,3,74,18326.88,1,9.428767036,1328.568048
688,2,64,168097.1,0,8.019086021,985.0943424
689,2,30,5850.56,1,5.78988794,1503.682743
690,4,23,16064.99,0,23.02862012,2253.839865
691,3,44,66365.07,0,2.72317525,586.1493754
692,0,77,53562.86,0,18.92157073,1813.614194
693,4,78,28937.89,0,11.90088632,1831.930109
694,1,20,62952.13,0,28.93788212,2580.979643
695,2,53,45777.4,1,1.570209934,930.6501084
696,1,20,6396.98,1,10.85959186,1561.283799
697,6,82,26785.51,1,1.338441957,491.8773506
698,0,43,23311.73,1,2.995498523,1300.689811
699,1,38,65056.0,1,10.56061324,1252.81737
700,10,81,62921.94,0,9.84141211,1511.1388
701,0,34,120435.58,0,16.66441267,2230.367018
702,7,36,12145.97,1,12.84120976,1885.438773
703,2,38,46111.61,1,5.759265746,947.6695867
704,1,33,81170.43,0,7.979145258,1025.701125
705,1,66,18893.5,0,19.28424826,1982.131752
706,2,78,11583.37,0,13.57977305,1780.791626
707,3,80,16852.05,1,3.520675631,700.0569426
708,4,38,68180.35,1,10.49916723,1924.891176
709,7,80,26569.28,1,1.72479919,704.1947645
710,0,48,24034.97,1,5.567028377,1207.740526
711,0,20,19474.37,0,11.84987964,1064.895012
712,0,18,23775.33,0,3.976305626,743.4780761
713,1,49,52875.82,1,5.759571228,1251.370845
714,4,80,46786.18,0,3.613513424,470.682278
715,0,24,68647.24,0,5.156978882,1112.686143
716,2,87,84826.6,1,16.75922789,2064.474901
717,0,73,42305.68,1,13.85187885,1716.888034
718,2,76,18301.98,1,9.472450618,1114.13669
719,1,80,46647.99,0,6.636312277,718.0624099
720,0,89,28330.55,0,2.904448825,800.1531959
721,6,43,11661.07,1,4.800346852,1680.337106
722,0,50,82226.63,0,10.35063785,1416.865765
723,0,64,8864.63,0,14.71592037,1573.289677
724,0,49,96022.76,1,9.758067608,1619.817463
725,3,32,52856.4,1,9.820011726,1596.707755
726,0,31,37772.16,0,8.458573247,908.0504522
727,4,44,53135.08,0,8.508626757,1449.202089
728,3,52,38311.94,0,11.70347852,1790.688379
729,2,66,25100.17,1,29.8284414,3113.451696
730,1,54,9080.2,0,7.004427474,907.2094936
731,0,36,16778.35,1,7.439569893,890.4483344
732,0,61,24518.97,1,21.05353987,2050.67636
733,1,27,57938.27,0,6.050060777,1338.110998
734,4,89,24865.85,0,7.599617029,920.3847194
735,1,47,16091.65,0,5.473564746,736.1743773
736,2,81,48226.58,1,4.803306414,857.7406243
737,3,79,5694.61,1,6.051428262,1226.543716
738,3,35,15603.09,0,6.503513341,1495.554533
739,0,88,46988.4,1,1.650263525,248.179366
740,2,55,88666.42,0,2.282601557,395.2218567
741,2,34,65540.61,0,15.70393958,1857.957041
742,2,35,112914.39,0,11.56648604,1663.371666
743,1,43,18534.37,0,1.322671871,318.0435078
744,2,70,27588.53,0,12.11795763,1386.813604
745,1,50,3563.55,1,9.539962975,1535.462356
746,1,43,106964.84,0,4.303745101,982.8832681
747,9,69,61475.04,0,7.607475355,1150.859858
748,0,25,59930.95,1,3.736763788,866.8410599
749,0,88,38656.75,0,22.39935475,1960.019242
750,1,69,23806.03,0,20.07541432,1788.145063
751,2,43,91141.18,1,7.677648117,1166.469107
752,3,79,23507.1,0,14.08292576,1559.679776
753,2,86,37837.28,0,11.14672304,1103.202075
754,3,84,9994.08,1,6.343374736,1207.841461
755,0,78,31779.0,1,21.1875693,2229.321043
756,1,84,18938.33,0,19.9441873,1708.75722
757,1,76,29459.16,1,3.196943016,830.61429
758,4,74,17520.23,1,3.248169927,991.7633623
759,5,76,15615.89,0,6.248150471,580.5443061
760,0,55,44493.49,0,3.293435643,586.7422583
761,0,57,5997.99,0,1.754385394,697.3086442
762,1,63,48557.08,0,11.48773622,1096.780158
763,4,89,13756.31,0,5.711646401,544.0000763
764,1,46,12366.21,0,7.603357235,1003.664665
765,1,22,11232.67,0,2.084118551,364.1402725
766,6,81,14999.93,1,6.587201276,1026.300872
767,3,58,30300.58,0,4.603347641,704.6408647
768,3,48,12339.69,0,6.541066702,1532.283357
769,3,78,9297.37,0,4.332134531,427.3743388
770,2,72,27581.84,1,2.279259145,1092.959251
771,4,76,45553.16,1,9.043575718,1587.044822
772,0,41,78642.15,0,8.446160069,886.3435693
773,1,29,11408.67,0,3.990895779,598.4998978
774,1,88,11391.26,0,9.07068647,1099.486982
775,3,89,15872.36,0,16.97529426,1657.822806
776,3,30,30446.44,0,25.77611616,2593.301866
777,2,19,75130.89,1,3.189179387,1345.804923
778,2,87,18455.86,0,6.49110882,752.9918959
779,1,76,10589.74,1,8.908332009,982.2094626
780,3,69,7868.29,0,15.37107894,1964.354824
781,0,21,33329.83,1,9.715065141,1509.912313
782,0,26,27798.01,1,9.582004744,1947.487826
783,2,72,112245.07,1,5.84055678,780.3612617
784,3,66,45427.24,0,2.968358466,868.469474
785,0,45,59333.32,0,9.294088005,1523.63262
786,4,50,49740.98,1,12.96208301,1848.639719
787,0,65,15543.8,0,2.831804349,335.9239723
788,0,70,31138.29,0,9.322934248,1358.491904
789,0,47,6972.84,1,11.75027091,1714.901159
790,4,39,54471.65,1,6.509951549,1354.241904
791,2,84,1425.61,0,3.087125795,513.2164776
792,0,83,29470.61,0,5.310878954,639.7187297
793,1,31,5149.97,1,4.208227552,1444.321124
794,0,62,57559.65,1,4.933319572,854.4182496
795,3,85,14824.71,1,6.284107728,829.2707102
796,2,40,74381.07,1,2.179548523,1211.247766
797,4,67,62905.7,1,9.289517752,1096.234525
798,1,33,4297.28,1,12.55438733,2312.167935
799,2,77,36678.72,0,28.86969715,3088.823891
800,2,20,20433.9,1,8.063547235,1810.319743
801,4,75,17089.24,1,4.612099351,1479.639912
802,10,24,27466.82,1,14.60526414,2208.615485
803,0,73,29249.18,0,11.95255483,1232.913132
804,2,63,50264.01,1,5.044076415,928.4588213
805,3,67,10231.67,0,13.55218661,1779.049529
806,0,44,51937.51,0,7.748288711,1039.252532
807,3,52,6914.4,0,8.360649713,1262.21298
808,1,61,35808.85,1,9.162445307,993.6031859
809,0,41,43329.35,1,5.823321565,1590.329883
810,1,49,25435.29,1,8.294910436,1048.128938
811,1,45,33809.72,0,29.10639477,2678.418264
812,1,39,98173.49,1,5.786960464,993.8801154
813,0,52,6990.37,1,19.70266217,2268.392356
814,2,42,29345.58,0,4.455386749,610.2580075
815,0,29,21616.35,0,9.44860885,1243.779967
816,1,52,29736.31,1,4.986528165,1460.586413
817,2,80,10670.46,0,12.00858052,1774.586726
818,0,83,15842.09,0,10.26390461,1022.516053
819,2,73,41717.46,1,1.525343103,805.1476345
820,0,34,29907.64,1,11.78880203,1173.669727
821,4,82,12482.52,1,24.19132114,2551.579661
822,9,23,12072.44,1,14.37727698,2033.164639
823,3,64,47300.07,0,1.128335443,1094.729266
824,2,47,42440.36,1,5.691421867,1396.977223
825,3,37,35223.63,1,6.492246879,1526.166139
826,0,84,87580.83,1,3.831221517,767.1879493
827,2,45,24608.16,0,11.08306586,1224.30253
828,1,20,32011.39,0,7.48578642,1311.269805
829,1,56,78944.18,1,8.654535873,1120.116258
830,4,80,21878.12,0,5.179004124,623.8543707
831,1,76,29005.1,1,1.440416687,635.4288732
832,1,79,14715.35,1,7.542749465,943.6675679
833,1,18,3401.06,0,4.607336316,766.7921091
834,1,19,45181.91,1,6.28842083,958.0823564
835,0,47,51909.42,1,1.532973151,720.5035962
836,0,56,20070.17,0,15.74763468,2044.73861
837,10,19,23299.98,0,23.956929,2653.32821
838,2,24,34292.78,0,9.073819276,1214.758985
839,3,57,37119.33,0,4.310152224,575.2472429
840,0,65,28056.39,1,19.76529476,2441.022927
841,1,43,6169.09,0,17.71637154,1732.013844
842,4,70,14219.58,1,17.37839741,1815.9129
843,2,60,48525.16,1,5.130341596,1404.974888
844,0,62,42076.21,0,6.588311936,751.8733285
845,1,22,69595.62,0,4.222122394,829.1270366
846,4,65,12476.49,0,10.81273093,1277.906866
847,5,86,71049.68,1,1.078815111,853.3942121
848,0,44,80844.48,1,7.161869147,1371.738945
849,2,27,22864.34,0,4.313377262,824.8053885
850,0,22,58126.33,1,11.38490458,1549.466596
851,1,83,47218.76,1,26.01552533,2601.095159
852,9,23,4064.62,1,4.784582646,1038.488303
853,1,81,24829.93,1,5.110718131,579.4447417
854,1,79,69238.83,0,8.802527803,1317.520342
855,1,18,11969.69,1,4.667703398,1621.139508
856,0,43,9124.29,1,7.455148937,1116.825249
857,0,18,27405.08,0,4.475652318,1233.62831
858,2,83,17280.24,1,17.28550612,2195.914801
859,4,55,37330.86,0,2.284207057,618.3644109
860,3,61,32389.5,0,5.028564472,698.7845202
861,0,54,26728.25,0,11.09808176,1541.269223
862,4,51,67100.14,1,2.010353461,441.5863902
863,4,81,26763.52,1,5.240131023,1221.696817
864,1,23,24147.42,0,3.414733275,868.9523115
865,1,61,18653.61,1,1.901532614,1215.412022
866,5,48,37922.51,1,5.541384803,1212.756335
867,2,58,23330.47,1,5.62805389,828.6984604
868,1,63,38378.12,0,8.791194482,1040.933456
869,0,78,2978.04,0,3.11643578,473.0515906
870,0,34,9441.99,1,2.086431077,922.2958319
871,6,66,34901.12,0,12.84560044,1266.982166
872,0,32,13359.18,1,2.704019894,476.2957809
873,0,55,20761.43,1,1.656338685,1097.557516
874,3,32,21486.46,1,14.89720747,2539.76136
875,3,69,36233.87,1,8.735757967,1068.543522
876,10,51,22120.88,1,1.161803984,1004.100502
877,5,39,40725.32,1,13.76871228,1801.182918
878,2,30,44831.61,0,18.66504433,1990.914106
879,2,38,36574.2,1,13.01023159,1469.359942
880,1,87,40921.71,0,5.803901847,1041.301237
881,3,73,32746.0,1,5.295927221,1109.108163
882,0,45,73919.79,0,2.463011656,692.3788089
883,3,21,64292.47,1,14.04985628,2072.078593
884,2,29,73331.45,0,4.849677072,692.5685037
885,0,31,50561.44,0,9.595456517,1366.210807
886,0,37,39478.06,0,15.16937697,1476.963855
887,2,57,40460.35,1,9.195415365,1321.204826
888,0,26,33602.96,0,13.04114417,1557.923129
889,4,36,58590.12,1,1.79772408,740.0368256
890,1,83,71916.6,0,6.471903209,644.2789946
891,4,60,38692.31,1,9.923586914,1640.006106
892,1,74,8882.51,0,5.36237356,545.6211065
893,1,35,36384.62,0,3.317348927,1258.06366
894,4,59,22107.4,0,10.79186592,1582.783024
895,0,55,125002.34,0,3.505235526,596.3449707
896,2,66,25472.79,0,11.7391369,1335.902829
897,1,49,45020.08,0,13.00962018,1460.632443
898,0,22,33543.36,0,4.709035899,545.1832765
899,1,32,18555.15,0,1.611546284,463.6509838
900,5,72,40108.38,1,11.55987401,1766.074131
901,1,34,18762.01,1,5.261212465,1101.650764
902,3,77,70372.16,0,15.806584,1490.383762
903,1,27,6424.15,0,13.17849974,1328.747604
904,0,48,67012.93,0,11.58317216,1199.466728
905,2,67,34090.24,1,12.05713486,1234.176575
906,0,59,46728.49,1,3.105139512,809.979871
907,0,42,20841.67,0,9.137809439,1196.870152
908,2,75,7862.38,0,7.176700824,649.8383392
909,0,48,12000.1,1,6.991642782,927.9297296
910,2,87,29812.92,0,9.637781398,984.2036034
911,4,43,49710.21,1,2.368283285,1148.280787
912,4,20,70419.88,0,9.651065829,1719.483972
913,0,48,70133.7,1,8.730405893,1880.78289
914,1,21,78537.66,1,4.173314039,1560.361086
915,7,34,42917.45,0,15.42700763,1930.805216
916,8,30,6300.17,0,12.91213895,1447.711265
917,4,50,18414.04,1,3.679255472,836.5749555
918,0,35,32399.51,0,10.34327947,1224.604104
919,0,76,8716.12,1,5.451895614,765.8624235
920,1,38,97592.52,1,12.81881129,1553.013845
921,0,75,28704.22,0,8.277054038,1320.132625
922,3,37,43995.62,0,14.31596419,1642.394079
923,3,67,26659.08,1,5.259033624,876.2446802
924,0,84,12571.62,0,14.44810037,1424.117227
925,0,81,14623.21,1,4.245035615,1083.381195
926,3,26,53713.12,1,4.035770971,900.6921852
927,1,20,7598.57,1,6.434280902,1482.558282
928,3,20,23773.72,1,5.425068599,1386.2317
929,0,18,29810.9,0,2.729451922,970.4333183
930,0,37,47683.58,0,5.134989649,806.2451255
931,8,41,77396.38,0,6.979009919,1258.30276
932,4,36,39770.82,1,4.816592997,938.5556359
933,0,64,83953.98,0,3.861708438,853.1123448
934,5,56,76785.63,1,11.58576976,1706.688082
935,1,34,37860.53,0,1.740841699,658.4234711
936,9,52,38119.34,0,10.50397242,1375.909262
937,2,44,18073.86,0,4.906579535,708.2981607
938,2,62,45860.11,0,15.90065569,1729.48154
939,1,32,24499.96,1,1.276890621,848.3285479
940,1,34,4493.49,1,5.915225146,1302.621469
941,1,26,17649.89,1,2.646328849,730.6968601
942,4,46,9035.25,1,13.7944302,1965.419062
943,3,57,60251.75,1,1.550579619,771.5712211
944,2,54,17773.11,1,10.03364243,1830.93361
945,1,60,47573.47,1,14.63294721,1486.699299
946,0,43,47529.47,1,7.380291282,823.39436
947,10,20,59153.65,0,1.047382039,641.845268
948,0,89,71934.85,1,2.371911572,594.5451059
949,1,77,32149.05,0,4.905988692,738.8929143
950,1,25,113086.55,0,2.253077812,534.5843758
951,3,89,17714.64,1,1.59959844,427.0934802
952,4,39,21128.1,1,27.46106977,3069.566918
953,2,58,17104.94,1,1.457335487,1072.481938
954,10,57,132139.98,1,17.34243942,2389.270826
955,0,88,6953.72,1,9.759495559,1663.694612
956,4,27,68776.91,0,16.66814552,1887.894567
957,0,52,131500.47,1,16.66213522,1943.761302
958,0,85,55859.65,0,14.38485335,1794.480836
959,1,21,36226.45,0,1.443775322,985.5778302
960,1,23,44520.0,1,9.349597147,1589.339963
961,2,72,43738.55,0,4.945014197,792.520824
962,0,37,10772.59,0,8.015401085,793.2826057
963,2,31,55821.74,1,1.153881327,580.0697389
964,3,29,88584.08,0,18.09905454,1738.098524
965,1,80,6274.49,1,2.625315241,474.5558784
966,1,23,7371.1,1,11.20984456,2026.429158
967,1,70,20377.63,1,5.566520625,1434.828418
968,4,41,20412.53,0,2.380500918,754.4414431
969,1,44,47154.41,0,8.979360083,1784.759356
970,0,33,49397.46,0,8.840888613,1069.849043
971,4,19,38914.23,0,8.137267032,1118.73994
972,8,34,186035.04,1,2.258852671,1548.705967
973,0,72,37340.2,1,2.010811355,863.4623731
974,1,43,22303.29,1,1.591333405,708.9358044
975,0,23,7211.12,0,7.918062789,1136.110777
976,1,20,58333.09,1,1.515452465,804.489391
977,0,56,46257.12,1,3.857300987,1202.670117
978,3,69,94363.97,0,7.882710227,1244.709018
979,0,60,15902.97,1,3.950587999,1040.272445
980,3,88,11586.87,0,14.02849733,1664.080114
981,2,23,29621.97,1,6.721823696,1366.71852
982,10,82,29853.08,0,1.796688583,600.0687482
983,2,82,30594.26,1,12.51401968,1848.378413
984,2,69,19287.42,0,9.485268741,1352.986244
985,4,31,48925.7,1,19.02547148,2323.778584
986,2,24,13622.77,1,2.506101194,1084.371719
987,9,41,4032.12,1,7.55918608,1615.988955
988,2,63,23162.08,1,1.692982143,643.5422493
989,0,38,25593.92,0,6.069124406,732.3533606
990,1,58,45252.03,1,3.079467822,841.9396981
991,2,37,18394.86,0,6.240783682,939.1433243
992,1,56,64017.78,1,11.76491612,1588.313232
993,3,34,10365.43,0,4.868716415,791.8768514
994,3,74,109366.11,1,5.011675804,1464.182884
995,0,38,47719.56,1,15.27829427,1838.063609
996,3,19,41311.01,1,4.06047424,1173.76564
997,4,81,29527.2,0,9.618627021,1280.37995
998,7,65,59990.91,0,4.952763872,767.8506996
999,0,48,48587.84,1,1.819217843,816.9532955
1000,2,67,154718.85,1,16.62593689,1919.29861
1001,3,44,6315.99,1,6.429025787,800.3296612
1002,0,33,66392.52,0,5.31868521,1070.978131
1003,1,70,16469.29,1,16.4659765,2065.398671
1004,1,86,37938.69,1,9.188837964,1477.960194
1005,1,79,15202.61,0,13.3771743,1298.399804
1006,2,78,22880.13,1,5.688867768,888.7604416
1007,3,70,71860.3,0,2.049006759,433.121911
1008,0,63,33323.68,0,22.11524673,2496.770215
1009,1,50,10181.73,0,6.524843094,561.4934455
1010,1,80,35681.35,1,3.976063151,587.1708313
1011,1,53,43506.03,0,24.64624542,2278.858365
1012,3,46,60953.64,0,7.852675802,1034.285556
1013,4,40,27475.94,1,6.745272795,1668.961962
1014,0,64,59702.94,1,11.42508906,1422.632058
1015,3,40,18203.4,0,3.328266165,630.0568972
1016,2,72,117194.61,1,2.722310392,1150.804118
1017,6,65,38166.25,0,9.907505405,1223.869565
1018,0,49,3836.01,1,4.319159918,1065.450757
1019,3,20,35426.36,0,11.34544436,1761.711017
1020,0,84,126236.18,0,15.0349197,1604.372091
1021,1,70,28797.05,1,18.39607984,2035.86052
1022,1,86,43552.14,0,19.03625416,2220.436194
1023,1,75,14508.23,0,8.846951024,908.6839372
1024,7,41,25312.29,0,18.33393114,2329.836404
1025,0,59,40787.88,0,18.29391747,1714.188033
1026,0,89,77269.05,1,12.43358232,1086.632821
1027,1,36,35357.64,1,4.303849456,682.9095847
1028,1,71,9033.82,0,9.539729035,1077.996673
1029,1,20,50934.88,0,6.339774346,1333.027522
1030,5,62,20916.69,1,4.969645421,1277.1051
1031,2,27,47114.13,0,5.376652863,1312.896111
